device_id,boot_id,seq_no,ts_ms,ax,ay,az,motion_score,motion_avg,state,wifi_rssi_dbm,received_at
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342665,-4520,-2048,15936,53.77,2060.3,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342765,-4396,-1972,15892,59.29,1960.96,RUNNING,-72,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342865,-4580,-2024,15876,55.93,1843.45,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770342965,-4452,-2004,15904,47.74,1713.91,RUNNING,-72,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343065,-4492,-2012,15996,57.08,1601.33,RUNNING,-72,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343165,-4524,-2040,15924,57.02,1464.39,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343265,-4620,-2012,15940,53.62,1311.17,RUNNING,-72,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343365,-4516,-2016,15892,57.25,1177.22,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343465,-4496,-2032,15820,59.95,1034.41,RUNNING,-72,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343565,-4472,-2052,15932,67.69,876.58,RUNNING,-75,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343665,-4536,-2004,15956,61.69,735.96,RUNNING,-74,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343765,-4472,-2068,15924,57.79,620.59,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343865,-4556,-2064,16084,78.88,526.07,RUNNING,-73,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770343965,-4584,-2032,15928,90.81,448.75,RUNNING,-71,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770344065,-4476,-1984,15892,86.98,385.21,RUNNING,-71,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,44,1773770344165,-4544,-1984,15888,73.95,332.91,RUNNING,-72,2026-03-17T17:59:05.686355+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770345978,-4516,-1988,15948,69.67,290.11,RUNNING,-73,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346077,-4548,-1984,15940,57.23,254.9,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346177,-4596,-1996,16024,63.98,226.19,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346277,-4480,-2008,15764,102.57,203.12,RUNNING,-75,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346377,-4544,-1984,15868,104.6,184.01,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346477,-4560,-2012,15904,93.34,168.16,RUNNING,-75,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346577,-4576,-1992,15912,78.27,154.99,RUNNING,-75,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346677,-4492,-2032,15824,82.56,144.18,RUNNING,-75,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346777,-4624,-2044,15856,79.97,135.38,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346877,-4628,-2032,15856,65.64,128.05,RUNNING,-72,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770346977,-4412,-1956,15800,75.69,122.21,RUNNING,-72,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347077,-4516,-2020,15900,85.69,117.47,RUNNING,-72,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347177,-4464,-1964,15976,79.61,113.52,RUNNING,-72,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347277,-4508,-1992,15876,79.76,110.37,RUNNING,-73,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347377,-4568,-1968,15924,76.08,107.74,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347477,-4468,-1968,15880,74.83,105.68,RUNNING,-72,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347577,-4528,-2012,15988,83.8,103.99,RUNNING,-72,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347677,-4496,-1996,15824,98.81,102.81,RUNNING,-72,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347777,-4528,-1992,15904,96.26,101.68,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347877,-4496,-2028,15900,80.4,100.77,RUNNING,-73,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770347977,-4532,-1984,15864,71.31,99.91,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348077,-4504,-1952,15856,61.9,99.23,RUNNING,-76,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348177,-4560,-2104,15888,62.34,98.65,RUNNING,-76,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348277,-4520,-2016,15932,54.76,98.13,RUNNING,-73,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348377,-4456,-2024,15916,50.58,97.71,RUNNING,-76,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348477,-4528,-2008,15976,54.94,97.48,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348577,-4540,-2028,15872,61.9,97.38,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348677,-4524,-2044,15924,59.26,97.33,RUNNING,-73,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348777,-4568,-1984,15896,52.55,97.2,RUNNING,-77,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,45,1773770348877,-4532,-1972,15952,50.69,96.88,RUNNING,-74,2026-03-17T17:59:10.202043+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770350491,-4504,-1992,15952,42.5,96.05,RUNNING,-75,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770350590,-4520,-1928,15912,42.31,94.91,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770350690,-4524,-1964,15960,43.9,94.03,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770350790,-4524,-1960,15848,55.34,93.42,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770350890,-4588,-1972,15892,56.35,92.75,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770350990,-4528,-2008,15832,58.7,91.6,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351090,-4516,-2004,15928,63.95,90.53,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351190,-4492,-2028,15960,57.3,89.61,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351290,-4504,-2004,15952,48.3,88.54,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351390,-4496,-1980,16032,52.47,87.78,RUNNING,-72,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351490,-4604,-2008,15884,62.57,87.25,RUNNING,-75,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351590,-4568,-1984,15992,67.56,86.9,RUNNING,-72,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351690,-4532,-2052,15936,65.31,86.42,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351790,-4484,-2024,15960,54.73,85.9,RUNNING,-75,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351890,-4584,-1952,15904,51.16,85.29,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770351990,-4496,-2024,15948,46.74,84.57,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352090,-4564,-2028,15932,38.99,83.97,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352190,-4556,-1988,15980,38.96,83.49,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352290,-4472,-2028,15844,58.56,83.36,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352390,-4532,-1948,15840,48.53,83.14,RUNNING,-75,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352490,-4524,-1980,15960,60.71,83.03,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352590,-4604,-2028,15892,56.49,82.49,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352690,-4524,-2040,15856,56.19,81.54,RUNNING,-72,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352790,-4548,-2020,15860,47.5,80.31,RUNNING,-72,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352890,-4508,-2040,15896,43.62,79.0,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770352990,-4460,-1980,15864,44.9,77.91,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770353090,-4488,-1996,15808,44.75,76.93,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770353190,-4516,-1964,15908,54.56,75.82,RUNNING,-72,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770353290,-4536,-2040,15964,56.99,74.71,RUNNING,-74,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,46,1773770353390,-4584,-1992,15952,47.47,73.77,RUNNING,-73,2026-03-17T17:59:14.907776+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355190,-4524,-1984,16064,55.08,73.11,RUNNING,-75,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355289,-4520,-1992,15984,58.95,72.63,RUNNING,-76,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355389,-4500,-1972,15884,66.94,72.15,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355489,-4476,-2036,15940,64.74,71.4,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355589,-4512,-1936,15920,56.92,70.8,RUNNING,-75,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355689,-4516,-1956,15932,49.36,69.84,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355789,-4576,-1980,15904,41.83,68.79,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355889,-4572,-2044,15996,51.29,67.83,RUNNING,-71,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770355989,-4476,-2052,15940,56.18,66.8,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356089,-4568,-2024,15868,54.57,65.63,RUNNING,-72,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356189,-4504,-2012,15992,62.66,64.7,RUNNING,-72,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356289,-4500,-2040,15864,72.97,64.07,RUNNING,-72,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356389,-4520,-1940,15892,63.47,63.56,RUNNING,-74,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356489,-4492,-2028,15928,58.76,63.19,RUNNING,-71,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356589,-4572,-1988,15968,58.1,62.78,RUNNING,-72,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356689,-4512,-2028,15876,65.53,62.54,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356789,-4496,-2024,15960,67.31,62.34,RUNNING,-74,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356889,-4520,-1988,15928,60.31,62.18,RUNNING,-76,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770356989,-4484,-2032,15972,56.22,61.96,RUNNING,-75,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357089,-4448,-1956,15816,76.32,62.02,RUNNING,-75,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357189,-4528,-1996,15900,81.78,62.25,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357289,-4520,-1996,15816,81.89,62.54,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357389,-4520,-1976,15876,77.03,62.83,RUNNING,-76,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357489,-4540,-1992,15884,65.86,63.0,RUNNING,-74,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357589,-4560,-2016,15860,56.62,63.03,RUNNING,-74,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357689,-4480,-2028,15976,62.73,63.06,RUNNING,-73,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357789,-4540,-2016,15980,54.77,63.05,RUNNING,-75,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357889,-4468,-2028,16036,51.32,63.09,RUNNING,-74,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770357989,-4520,-2108,15952,52.24,63.04,RUNNING,-74,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,47,1773770358089,-4524,-1972,15808,70.38,63.17,RUNNING,-76,2026-03-17T17:59:19.812211+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360095,-4488,-1972,15920,75.21,63.39,RUNNING,-73,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360194,-4528,-2016,15900,62.22,63.44,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360294,-4512,-1964,15968,60.81,63.45,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360394,-4536,-1972,15848,69.15,63.46,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360494,-4520,-2004,15992,81.36,63.66,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360594,-4480,-1972,15892,86.54,63.95,RUNNING,-73,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360694,-4520,-1968,15824,80.79,63.96,RUNNING,-73,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360794,-4556,-1924,15984,94.6,64.0,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360894,-4472,-1936,15916,93.11,64.06,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770360994,-4496,-1956,15964,86.19,64.19,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361094,-4484,-1972,15896,82.62,64.32,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361194,-4580,-1936,15836,74.11,64.48,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361294,-4472,-1984,15980,81.26,64.66,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361394,-4552,-2008,15976,70.35,64.33,RUNNING,-73,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361494,-4528,-2020,15916,68.91,63.98,RUNNING,-73,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361594,-4552,-1976,15852,67.27,63.72,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361694,-4516,-1952,15908,62.51,63.56,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361794,-4544,-1996,15932,57.69,63.31,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361894,-4472,-1968,15800,74.12,63.25,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770361994,-4496,-1992,15940,86.54,63.46,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362094,-4456,-1940,15888,82.95,63.53,RUNNING,-72,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362194,-4584,-2024,15920,81.57,63.49,RUNNING,-73,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362294,-4524,-1988,15920,70.62,63.4,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362394,-4508,-2016,15880,64.96,63.25,RUNNING,-74,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362494,-4544,-1956,15960,67.49,63.17,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362594,-4528,-2008,15920,61.89,63.04,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362694,-4520,-1980,15928,51.13,62.71,RUNNING,-75,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362794,-4468,-1976,15984,48.96,62.21,RUNNING,-72,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,1d51e8165c2d,48,1773770362894,-4528,-2028,15860,57.43,61.83,RUNNING,-72,2026-03-17T17:59:24.717945+00:00
ESP32 Washer Monitor,d698dbd2344b,164,746243,-5312,12320,16972,2651.53,0,RUNNING,-77,2026-03-17T17:19:28.851410+00:00
ESP32 Washer Monitor,d698dbd2344b,165,749374,-5656,10588,16156,2445.52,0,RUNNING,-75,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,749473,28616,5612,17708,4523.38,0,RUNNING,-75,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,749573,-27324,14472,5028,4211.48,0,RUNNING,-72,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,749673,3404,10056,18320,5280.8,0,RUNNING,-75,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,749773,6600,11928,9468,5153.99,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,749873,-5760,12952,13648,4780.63,0,RUNNING,-77,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,749973,900,12776,10736,4453.85,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750073,5528,13296,15384,4436.84,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750173,-5684,9184,-408,5485.58,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750273,16068,9576,16484,7040.43,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750373,-15872,13196,7348,6317.11,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750473,2604,12080,9612,6305.82,0,RUNNING,-74,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750573,5548,11136,15744,5964.73,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750673,-2620,11144,15072,5096.25,0,RUNNING,-80,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750773,2336,12376,13636,4244.49,0,RUNNING,-80,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750873,-3184,11828,5108,4432.86,0,RUNNING,-79,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,750973,4460,13572,-540,3819.41,0,RUNNING,-77,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751073,3080,12916,17848,4562.77,0,RUNNING,-75,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751173,-5096,13796,8888,4652.51,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751273,3784,12332,9768,3995.7,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751373,2520,12796,14476,3871.17,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751473,-7244,11996,6156,3926.46,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751573,4464,13452,12164,3826.54,0,RUNNING,-78,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751673,1160,14480,10352,3288.94,0,RUNNING,-77,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751773,304,13244,10412,2874.79,0,RUNNING,-77,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751873,32,12948,9640,2484.58,0,RUNNING,-77,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,751973,460,12608,12264,2298.77,0,RUNNING,-77,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,752073,-1772,12352,12048,1929.88,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,752173,-488,13488,9104,1774.24,0,RUNNING,-76,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,165,752273,10332,12248,4600,1525.22,0,RUNNING,-75,2026-03-17T17:19:33.439204+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754193,492,13240,10320,1272.83,0,RUNNING,-77,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754292,3380,12764,11264,1144.81,0,RUNNING,-77,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754392,2180,12612,10240,1112.36,0,RUNNING,-77,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754492,1320,13172,12388,1225.16,0,RUNNING,-79,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754592,56,13472,12292,1023.86,0,RUNNING,-74,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754692,6580,13288,3404,1383.79,0,RUNNING,-74,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754792,10296,12796,9820,1840.69,0,RUNNING,-72,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754892,1872,13036,12212,1720.94,0,RUNNING,-73,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,754992,2468,12032,10620,1721.35,0,RUNNING,-74,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755092,4288,12684,9020,1428.26,0,RUNNING,-72,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755192,5016,13524,10244,1449.75,0,RUNNING,-73,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755292,4148,13812,10008,1213.62,0,RUNNING,-73,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755392,11736,11008,-5852,1072.94,0,RUNNING,-74,2026-03-17T17:19:38.075692+00:00
ESP32 Washer Monitor,d698dbd2344b,166,755492,-8388,12920,28640,3651.45,0,RUNNING,-75,2026-03-17T17:19:38.075692+00:00
