laptop_time_iso,esp_ms,ax,ay,az,motion,state
2026-03-13T23:15:40.689146,256606,-748,360,16884,288.56,IDLE
2026-03-13T23:15:40.788922,256706,-632,444,16728,265.16,IDLE
2026-03-13T23:15:40.888720,256806,-648,888,16952,260.96,IDLE
2026-03-13T23:15:40.989096,256906,-124,308,16428,314.11,IDLE
2026-03-13T23:15:41.089338,257006,-1036,472,17092,383.30,IDLE
2026-03-13T23:15:41.189378,257106,-224,380,16424,440.30,IDLE
2026-03-13T23:15:41.292570,257206,-272,440,16628,398.15,IDLE
2026-03-13T23:15:41.388690,257306,-352,448,16736,346.22,IDLE
2026-03-13T23:15:41.489299,257406,-444,364,16840,302.63,IDLE
2026-03-13T23:15:41.588455,257506,132,200,16548,302.17,IDLE
2026-03-13T23:15:41.688933,257606,-608,476,16900,314.00,IDLE
2026-03-13T23:15:41.789392,257706,-336,296,16680,299.17,IDLE
2026-03-13T23:15:41.888706,257806,-264,292,16812,268.83,IDLE
2026-03-13T23:15:41.988552,257906,64,300,16196,331.63,IDLE
2026-03-13T23:15:42.088573,258006,-640,496,16844,391.55,IDLE
2026-03-13T23:15:42.188928,258106,-248,264,16708,348.35,IDLE
2026-03-13T23:15:42.288881,258206,-176,312,16488,325.25,IDLE
2026-03-13T23:15:42.388777,258306,-956,564,17108,384.08,IDLE
2026-03-13T23:15:42.488666,258406,20,340,16656,402.15,IDLE
2026-03-13T23:15:42.588784,258506,96,72,16396,377.11,IDLE
2026-03-13T23:15:42.688488,258606,-436,252,16920,404.82,IDLE
2026-03-13T23:15:42.788541,258706,-128,212,16496,409.29,IDLE
2026-03-13T23:15:42.888904,258806,-184,236,16788,388.32,IDLE
2026-03-13T23:15:42.988613,258906,-420,176,16776,319.95,IDLE
2026-03-13T23:15:43.088640,259006,-132,148,16596,295.66,IDLE
2026-03-13T23:15:43.188509,259106,-92,252,16636,249.82,IDLE
2026-03-13T23:15:43.295370,259206,-564,120,16944,261.67,IDLE
2026-03-13T23:15:43.388452,259306,-140,320,16556,285.51,IDLE
2026-03-13T23:15:43.488763,259406,-88,392,16468,249.74,IDLE
2026-03-13T23:15:43.588397,259506,-588,276,16956,293.98,IDLE
2026-03-13T23:15:43.688762,259606,-640,156,16932,245.32,IDLE
2026-03-13T23:15:43.790953,259706,-12,120,16516,278.27,IDLE
2026-03-13T23:15:43.888390,259806,-708,256,17116,339.08,IDLE
2026-03-13T23:15:43.988547,259906,-236,192,16596,374.12,IDLE
2026-03-13T23:15:44.088854,260006,-680,88,17000,381.49,IDLE
2026-03-13T23:15:44.188444,260106,-392,256,16300,440.10,IDLE
2026-03-13T23:15:44.295823,260206,-764,92,17292,541.31,IDLE
2026-03-13T23:15:44.388534,260306,-580,176,17252,452.24,IDLE
2026-03-13T23:15:44.488584,260406,-540,216,16796,453.02,IDLE
2026-03-13T23:15:44.588511,260506,-648,164,17100,426.73,IDLE
2026-03-13T23:15:44.689013,260606,-376,268,16872,392.18,IDLE
2026-03-13T23:15:44.788391,260706,-740,356,17148,373.66,IDLE
2026-03-13T23:15:44.888841,260806,-288,228,16548,417.21,IDLE
2026-03-13T23:15:44.988996,260906,-424,204,16640,359.13,IDLE
2026-03-13T23:15:45.088652,261006,-588,224,17248,404.80,IDLE
2026-03-13T23:15:45.188802,261106,-468,216,16756,421.13,IDLE
2026-03-13T23:15:45.297940,261206,-516,136,16784,350.47,IDLE
2026-03-13T23:15:45.388649,261306,64,208,16384,360.65,IDLE
2026-03-13T23:15:45.488974,261406,-696,328,17060,420.28,IDLE
2026-03-13T23:15:45.588529,261506,-316,156,16648,421.24,IDLE
2026-03-13T23:15:45.688621,261606,-664,324,16996,410.27,IDLE
2026-03-13T23:15:45.788216,261706,-580,420,16972,340.91,IDLE
2026-03-13T23:15:45.888514,261806,-704,204,16876,296.68,IDLE
2026-03-13T23:15:45.989238,261906,-836,164,17144,292.46,IDLE
2026-03-13T23:15:46.088365,262006,-632,360,17124,244.45,IDLE
2026-03-13T23:15:46.188980,262106,-760,480,17120,201.19,IDLE
2026-03-13T23:15:46.298420,262206,-524,264,16868,212.75,IDLE
2026-03-13T23:15:46.389168,262306,-760,348,16944,190.01,IDLE
2026-03-13T23:15:46.488255,262406,-648,308,16808,181.24,IDLE
2026-03-13T23:15:46.588209,262506,-768,380,16904,167.05,IDLE
2026-03-13T23:15:46.688552,262606,-476,292,16944,141.93,IDLE
2026-03-13T23:15:46.788455,262706,-784,332,17008,130.08,IDLE
2026-03-13T23:15:46.888844,262807,-624,424,16908,125.47,IDLE
2026-03-13T23:15:47.088401,263006,-452,200,16820,170.83,IDLE
2026-03-13T23:15:47.188818,263106,-172,368,16596,180.81,IDLE
2026-03-13T23:15:47.288608,263206,-176,372,16836,191.47,IDLE
2026-03-13T23:15:47.388442,263306,-308,296,16708,179.97,IDLE
2026-03-13T23:15:47.488838,263406,-512,220,16772,159.78,IDLE
2026-03-13T23:15:47.588843,263506,-248,388,16668,150.26,IDLE
2026-03-13T23:15:47.688562,263606,-748,340,17124,207.69,IDLE
2026-03-13T23:15:47.788397,263706,-700,384,16912,208.63,IDLE
2026-03-13T23:15:47.888098,263806,-260,232,16700,211.97,IDLE
2026-03-13T23:15:47.988193,263906,-524,296,17000,229.08,IDLE
2026-03-13T23:15:48.088152,264006,-732,404,17116,210.48,IDLE
2026-03-13T23:15:48.188050,264106,-340,212,16688,252.44,IDLE
2026-03-13T23:15:48.288058,264206,-664,360,17056,275.39,IDLE
2026-03-13T23:15:48.388105,264306,-312,456,16680,294.86,IDLE
2026-03-13T23:15:48.488338,264406,-436,292,16788,261.05,IDLE
2026-03-13T23:15:48.588220,264506,0,240,16416,282.18,IDLE
2026-03-13T23:15:48.688193,264606,752,288,16104,284.24,IDLE
2026-03-13T23:15:48.788570,264706,-388,448,16656,330.72,IDLE
2026-03-13T23:15:48.888105,264806,-12,444,16500,300.09,IDLE
2026-03-13T23:15:48.990328,264906,-760,292,16796,301.83,IDLE
2026-03-13T23:15:49.088306,265006,-392,268,16956,273.94,IDLE
2026-03-13T23:15:49.188961,265106,-928,560,16948,228.23,IDLE
2026-03-13T23:15:49.288089,265206,28,-16,16752,228.66,IDLE
2026-03-13T23:15:49.388274,265306,-1084,324,17460,321.52,IDLE
2026-03-13T23:15:49.488270,265406,20,236,16812,386.58,IDLE
2026-03-13T23:15:49.588865,265506,-360,368,16584,356.90,IDLE
2026-03-13T23:15:49.688637,265606,-436,252,16792,330.02,IDLE
2026-03-13T23:15:49.789267,265706,-180,184,16668,293.94,IDLE
2026-03-13T23:15:49.888529,265806,-352,248,16836,271.90,IDLE
2026-03-13T23:15:49.988305,265906,-268,556,16392,301.78,IDLE
2026-03-13T23:15:50.088522,266006,-564,376,17224,397.53,IDLE
2026-03-13T23:15:50.188079,266106,-160,352,16156,519.78,IDLE
2026-03-13T23:15:50.288176,266206,-268,524,16688,523.01,IDLE
2026-03-13T23:15:50.387783,266306,-616,272,17228,526.57,IDLE
2026-03-13T23:15:50.487951,266406,-456,260,16608,544.26,IDLE
2026-03-13T23:15:50.588446,266506,-112,464,16704,463.31,IDLE
2026-03-13T23:15:50.687776,266606,-160,360,16572,404.06,IDLE
2026-03-13T23:15:50.787899,266706,-612,328,17276,459.72,IDLE
2026-03-13T23:15:50.887805,266806,-580,300,16448,526.19,IDLE
2026-03-13T23:15:50.987687,266906,200,584,16432,434.60,IDLE
2026-03-13T23:15:51.088596,267006,-356,464,16752,413.72,IDLE
2026-03-13T23:15:51.188207,267106,-652,348,17148,411.56,IDLE
2026-03-13T23:15:51.288216,267206,-316,316,16700,419.91,IDLE
2026-03-13T23:15:51.388077,267306,-512,560,16844,372.24,IDLE
2026-03-13T23:15:51.488128,267406,-476,512,17020,336.43,IDLE
2026-03-13T23:15:51.588424,267506,-496,324,16860,305.38,IDLE
2026-03-13T23:15:51.688040,267606,-236,236,16712,278.33,IDLE
2026-03-13T23:15:51.788614,267706,232,732,16232,311.96,IDLE
2026-03-13T23:15:51.887859,267806,-964,112,16860,370.60,IDLE
2026-03-13T23:15:51.988506,267906,-592,704,16740,325.97,IDLE
2026-03-13T23:15:52.088017,268006,-376,620,16720,272.61,IDLE
2026-03-13T23:15:52.187996,268106,-464,312,17120,294.36,IDLE
2026-03-13T23:15:52.287944,268206,-528,464,16676,320.27,IDLE
2026-03-13T23:15:52.388327,268306,-716,268,16980,317.77,IDLE
2026-03-13T23:15:52.487816,268406,-504,504,16872,280.40,IDLE
2026-03-13T23:15:52.587745,268506,-488,360,16944,242.13,IDLE
2026-03-13T23:15:52.689245,268606,-852,404,16664,246.10,IDLE
2026-03-13T23:15:52.788088,268706,-256,668,16436,244.84,IDLE
2026-03-13T23:15:52.887777,268806,-916,752,17152,334.21,IDLE
2026-03-13T23:15:52.987708,268906,-292,372,16588,381.72,IDLE
2026-03-13T23:15:53.088297,269006,-1588,540,17104,419.45,IDLE
2026-03-13T23:15:53.187956,269106,-80,204,16488,469.33,IDLE
2026-03-13T23:15:53.288091,269206,-1256,256,17424,561.55,IDLE
2026-03-13T23:15:53.387778,269306,-868,520,17212,501.75,IDLE
2026-03-13T23:15:53.487543,269406,112,780,16524,537.25,IDLE
2026-03-13T23:15:53.588652,269506,-1072,340,17232,571.20,IDLE
2026-03-13T23:15:53.687801,269606,-612,752,17356,488.98,IDLE
2026-03-13T23:15:53.788304,269706,-864,480,16628,531.59,IDLE
2026-03-13T23:15:53.888205,269806,-1628,952,17572,618.70,IDLE
2026-03-13T23:15:53.988393,269906,-1812,384,17960,576.16,IDLE
2026-03-13T23:15:54.088052,270006,-1204,452,16788,691.70,IDLE
2026-03-13T23:15:54.188294,270106,524,436,16620,603.78,IDLE
2026-03-13T23:15:54.288173,270206,-2060,636,17516,677.65,IDLE
2026-03-13T23:15:54.387734,270306,-328,532,16436,771.73,IDLE
2026-03-13T23:15:54.488106,270406,-784,220,17284,786.77,IDLE
2026-03-13T23:15:54.587776,270506,-292,468,16028,872.98,IDLE
2026-03-13T23:15:54.688164,270606,-940,136,17264,941.31,IDLE
2026-03-13T23:15:54.787985,270706,-628,560,16860,845.52,IDLE
2026-03-13T23:15:54.887575,270806,-180,576,16512,757.76,IDLE
2026-03-13T23:15:54.987743,270906,372,364,16404,641.30,IDLE
2026-03-13T23:15:55.087531,271006,-668,508,16696,580.73,IDLE
2026-03-13T23:15:55.187840,271106,-1108,524,17172,565.95,IDLE
2026-03-13T23:15:55.288330,271206,-484,296,16924,514.87,IDLE
2026-03-13T23:15:55.394148,271306,-1324,504,17212,482.80,IDLE
2026-03-13T23:15:55.488092,271406,-552,336,16832,472.54,IDLE
2026-03-13T23:15:55.587802,271506,-448,548,16912,402.32,IDLE
2026-03-13T23:15:55.688110,271606,-900,428,16976,344.02,IDLE
2026-03-13T23:15:55.788334,271706,-232,256,16668,342.15,IDLE
2026-03-13T23:15:55.887614,271806,-168,352,16444,320.69,IDLE
2026-03-13T23:15:55.987589,271906,-568,624,16812,332.19,IDLE
2026-03-13T23:15:56.087627,272006,120,360,16356,357.49,IDLE
2026-03-13T23:15:56.187851,272106,-280,472,16476,315.59,IDLE
2026-03-13T23:15:56.287887,272206,-576,292,16976,349.35,IDLE
2026-03-13T23:15:56.387729,272306,104,672,16256,415.72,IDLE
2026-03-13T23:15:56.487941,272406,-464,448,17000,474.45,IDLE
2026-03-13T23:15:56.588130,272506,-892,564,16856,411.23,IDLE
2026-03-13T23:15:56.687853,272606,-112,656,16716,365.97,IDLE
2026-03-13T23:15:56.787360,272706,-8,676,16696,303.61,IDLE
2026-03-13T23:15:56.887561,272806,-216,388,16372,308.66,IDLE
2026-03-13T23:15:56.987638,272906,-524,600,17108,387.84,IDLE
2026-03-13T23:15:57.088034,273006,-952,568,16992,335.74,IDLE
2026-03-13T23:15:57.187833,273106,-408,452,16508,366.91,IDLE
2026-03-13T23:15:57.288235,273206,-476,220,16692,333.45,IDLE
2026-03-13T23:15:57.387691,273306,-516,372,16836,300.03,IDLE
2026-03-13T23:15:57.487859,273406,-484,412,16820,248.90,IDLE
2026-03-13T23:15:57.587439,273506,-504,648,17044,245.82,IDLE
2026-03-13T23:15:57.687404,273606,-540,260,16784,250.00,IDLE
2026-03-13T23:15:57.787741,273706,316,648,16064,333.61,IDLE
2026-03-13T23:15:57.887659,273806,-688,476,16916,427.74,IDLE
2026-03-13T23:15:57.987434,273906,-528,764,16604,405.95,IDLE
2026-03-13T23:15:58.087796,274006,-452,340,16772,360.17,IDLE
2026-03-13T23:15:58.187347,274106,-168,364,16588,329.30,IDLE
2026-03-13T23:15:58.287749,274206,-360,500,16784,306.47,IDLE
2026-03-13T23:15:58.403868,274306,-88,276,16760,257.21,IDLE
2026-03-13T23:15:58.487681,274406,-364,396,16380,278.17,IDLE
2026-03-13T23:15:58.588055,274506,-1284,572,17368,414.57,IDLE
2026-03-13T23:15:58.687805,274606,868,-52,15988,594.32,IDLE
2026-03-13T23:15:58.787708,274706,224,124,16576,589.28,IDLE
2026-03-13T23:15:58.887275,274806,-528,200,16496,496.23,IDLE
2026-03-13T23:15:58.987596,274906,-664,244,16944,488.47,IDLE
2026-03-13T23:15:59.087720,275006,-188,372,16580,467.78,IDLE
2026-03-13T23:15:59.187532,275106,-980,40,17260,510.05,IDLE
2026-03-13T23:15:59.287395,275206,-424,140,16788,507.14,IDLE
2026-03-13T23:15:59.387187,275306,-876,256,17040,464.54,IDLE
2026-03-13T23:15:59.487312,275406,-1012,160,17084,389.97,IDLE
2026-03-13T23:15:59.587391,275506,-828,264,17280,353.47,IDLE
2026-03-13T23:15:59.687129,275606,364,296,15896,541.65,IDLE
2026-03-13T23:15:59.787432,275706,172,224,16396,533.34,IDLE
2026-03-13T23:15:59.887336,275807,-1380,392,17252,601.70,IDLE
2026-03-13T23:16:00.087815,276006,72,356,16364,560.61,IDLE
2026-03-13T23:16:00.187436,276106,-1224,280,17220,621.28,IDLE
2026-03-13T23:16:00.287351,276206,-824,52,17128,530.66,IDLE
2026-03-13T23:16:00.387186,276306,-316,28,16872,484.26,IDLE
2026-03-13T23:16:00.504240,276406,-1392,504,17220,470.63,IDLE
2026-03-13T23:16:00.588450,276506,-1756,768,17804,498.12,IDLE
2026-03-13T23:16:00.687904,276606,-160,500,16660,631.41,IDLE
2026-03-13T23:16:00.788004,276706,-1832,148,17200,631.09,IDLE
2026-03-13T23:16:00.888803,276806,-200,456,16488,661.93,IDLE
2026-03-13T23:16:00.987883,276906,-396,-392,16980,631.63,IDLE
2026-03-13T23:16:01.087149,277006,-1352,60,17252,574.79,IDLE
2026-03-13T23:16:01.187432,277106,-1152,540,17336,485.30,IDLE
2026-03-13T23:16:01.287609,277206,-212,168,16656,528.34,IDLE
2026-03-13T23:16:01.387501,277306,-384,804,16284,496.21,IDLE
2026-03-13T23:16:01.489402,277406,-1648,-76,17528,640.37,IDLE
2026-03-13T23:16:01.587148,277506,112,64,16576,710.32,IDLE
2026-03-13T23:16:01.687222,277606,-428,-320,16716,609.11,IDLE
2026-03-13T23:16:01.787108,277706,-496,-4,16800,514.37,IDLE
2026-03-13T23:16:01.887458,277806,-408,544,16556,464.51,IDLE
2026-03-13T23:16:01.987714,277906,-1936,104,18252,702.15,IDLE
2026-03-13T23:16:02.087440,278006,-556,420,17024,812.72,IDLE
2026-03-13T23:16:02.187044,278106,-288,168,16592,746.15,IDLE
2026-03-13T23:16:02.287943,278206,-596,212,16876,664.49,IDLE
2026-03-13T23:16:02.387713,278306,-836,280,16816,553.66,IDLE
2026-03-13T23:16:02.487425,278406,-592,-12,16864,460.36,IDLE
2026-03-13T23:16:02.588499,278506,-904,216,17120,426.24,IDLE
2026-03-13T23:16:02.687692,278606,-404,12,16760,417.98,IDLE
2026-03-13T23:16:02.787495,278706,-1088,296,17104,410.47,IDLE
2026-03-13T23:16:02.887955,278806,-1148,-100,17344,379.98,IDLE
2026-03-13T23:16:02.987034,278906,8,-140,16484,473.16,IDLE
2026-03-13T23:16:03.087079,279006,-2200,84,17880,663.47,IDLE
2026-03-13T23:16:03.186899,279106,436,292,16276,855.55,IDLE
2026-03-13T23:16:03.286958,279206,816,408,16224,707.82,IDLE
2026-03-13T23:16:03.387186,279306,-12,184,16396,606.95,IDLE
2026-03-13T23:16:03.486829,279406,320,-8,16364,503.08,IDLE
2026-03-13T23:16:03.587193,279506,-652,84,16868,504.99,IDLE
2026-03-13T23:16:03.687018,279606,-276,168,16524,477.75,IDLE
2026-03-13T23:16:03.787094,279706,1400,180,15716,526.37,IDLE
2026-03-13T23:16:03.887085,279806,-16,160,16708,598.94,IDLE
2026-03-13T23:16:03.987123,279906,-44,372,16536,521.46,IDLE
2026-03-13T23:16:04.087162,280006,144,264,16348,461.71,IDLE
2026-03-13T23:16:04.187771,280106,-72,136,16620,427.19,IDLE
2026-03-13T23:16:04.287373,280206,-628,364,16860,396.18,IDLE
2026-03-13T23:16:04.387352,280306,316,344,16348,418.64,IDLE
2026-03-13T23:16:04.486831,280406,284,248,16376,347.90,IDLE
2026-03-13T23:16:04.587370,280506,632,-4,16304,296.82,IDLE
2026-03-13T23:16:04.687072,280606,-528,384,17068,380.95,IDLE
2026-03-13T23:16:04.787026,280706,-616,292,16896,343.11,IDLE
2026-03-13T23:16:04.887795,280806,-1060,304,17268,352.17,IDLE
2026-03-13T23:16:04.987185,280906,-304,520,16736,388.92,IDLE
2026-03-13T23:16:05.087259,281006,-348,364,17004,366.55,IDLE
2026-03-13T23:16:05.187204,281106,76,292,16492,393.57,IDLE
2026-03-13T23:16:05.287076,281206,880,356,15968,412.47,IDLE
2026-03-13T23:16:05.387090,281306,284,140,16392,410.02,IDLE
2026-03-13T23:16:05.486862,281406,-532,320,17056,457.22,IDLE
2026-03-13T23:16:05.586858,281506,132,368,16576,462.52,IDLE
2026-03-13T23:16:05.686869,281606,-696,448,16808,423.87,IDLE
2026-03-13T23:16:05.787183,281706,-632,436,17036,388.06,IDLE
2026-03-13T23:16:05.887065,281806,-1764,632,17772,465.31,IDLE
2026-03-13T23:16:05.986719,281906,-92,320,16576,613.96,IDLE
2026-03-13T23:16:06.087250,282006,-1048,496,17348,648.77,IDLE
2026-03-13T23:16:06.187096,282106,-732,144,17528,560.28,IDLE
2026-03-13T23:16:06.287054,282206,-624,504,16800,589.88,IDLE
2026-03-13T23:16:06.387495,282306,-1676,352,17760,667.89,IDLE
2026-03-13T23:16:06.486845,282406,-348,136,16788,736.71,IDLE
2026-03-13T23:16:06.587422,282506,-672,456,17036,651.48,IDLE
2026-03-13T23:16:06.687288,282606,-636,304,16688,597.65,IDLE
2026-03-13T23:16:06.787138,282706,240,400,16304,560.67,IDLE
2026-03-13T23:16:06.887202,282806,-1468,292,17780,735.55,IDLE
2026-03-13T23:16:06.986961,282906,-512,424,16796,789.22,IDLE
2026-03-13T23:16:07.087156,283006,-1292,628,17548,790.72,IDLE
2026-03-13T23:16:07.187161,283106,-1152,528,17188,715.36,IDLE
2026-03-13T23:16:07.287093,283206,-1244,368,17604,661.67,IDLE
2026-03-13T23:16:07.386952,283306,-856,528,16868,678.25,IDLE
2026-03-13T23:16:07.487037,283406,-488,408,17112,596.82,IDLE
2026-03-13T23:16:07.586719,283506,-632,360,16952,517.51,IDLE
2026-03-13T23:16:07.686743,283606,-800,544,17304,489.78,IDLE
2026-03-13T23:16:07.787377,283706,-1124,600,17168,422.46,IDLE
2026-03-13T23:16:07.886772,283806,-1064,332,17068,366.37,IDLE
2026-03-13T23:16:07.986944,283906,-1052,436,17204,325.14,IDLE
2026-03-13T23:16:08.086962,284006,-1548,596,17432,315.05,IDLE
2026-03-13T23:16:08.187097,284106,-696,692,16960,352.37,IDLE
2026-03-13T23:16:08.286938,284206,-1472,612,17488,391.93,IDLE
2026-03-13T23:16:08.387286,284306,-1248,348,17612,339.21,IDLE
2026-03-13T23:16:08.490955,284406,-852,608,17204,354.44,IDLE
2026-03-13T23:16:08.587367,284506,-1164,356,17520,349.39,IDLE
2026-03-13T23:16:08.687241,284606,-464,668,16728,433.11,IDLE
2026-03-13T23:16:08.787043,284706,-484,688,16732,356.12,IDLE
2026-03-13T23:16:08.886979,284806,-780,456,17048,349.40,IDLE
2026-03-13T23:16:08.986965,284906,-540,728,16836,324.58,IDLE
2026-03-13T23:16:09.086889,285006,152,500,16324,361.20,IDLE
2026-03-13T23:16:09.186989,285106,-296,580,16856,392.70,IDLE
2026-03-13T23:16:09.287014,285206,-920,560,17128,374.80,IDLE
2026-03-13T23:16:09.386742,285306,-552,404,16772,375.00,IDLE
2026-03-13T23:16:09.487169,285406,-968,576,17516,445.42,IDLE
2026-03-13T23:16:09.587052,285506,-904,508,17056,448.89,IDLE
2026-03-13T23:16:09.686588,285606,-416,480,16736,429.19,IDLE
2026-03-13T23:16:09.786704,285706,-908,736,17268,452.64,IDLE
2026-03-13T23:16:09.886880,285806,-644,660,17000,422.02,IDLE
2026-03-13T23:16:09.986629,285906,-320,680,16592,420.93,IDLE
2026-03-13T23:16:10.086968,286006,-1364,576,17544,524.69,IDLE
2026-03-13T23:16:10.186616,286106,-780,708,17160,504.77,IDLE
2026-03-13T23:16:10.286813,286206,1632,664,15396,719.16,IDLE
2026-03-13T23:16:10.386871,286306,-472,620,16988,861.40,IDLE
2026-03-13T23:16:10.490125,286406,-904,672,17104,730.68,IDLE
2026-03-13T23:16:10.586495,286506,-488,456,17024,617.87,IDLE
2026-03-13T23:16:10.687215,286606,420,356,16232,649.89,IDLE
2026-03-13T23:16:10.786505,286706,-388,380,16688,614.90,IDLE
2026-03-13T23:16:10.887297,286806,-312,432,16680,505.72,IDLE
2026-03-13T23:16:10.986830,286906,-132,384,16700,417.64,IDLE
2026-03-13T23:16:11.086989,287006,-1096,576,17276,453.24,IDLE
2026-03-13T23:16:11.186421,287106,-428,276,16744,474.00,IDLE
2026-03-13T23:16:11.286744,287206,-320,608,16784,397.01,IDLE
2026-03-13T23:16:11.386804,287306,-284,328,16456,386.09,IDLE
2026-03-13T23:16:11.487279,287406,-600,612,16808,382.86,IDLE
2026-03-13T23:16:11.587070,287506,-1004,160,17608,459.29,IDLE
2026-03-13T23:16:11.686304,287606,148,100,16588,565.32,IDLE
2026-03-13T23:16:11.787089,287706,-996,164,17116,563.79,IDLE
2026-03-13T23:16:11.886663,287806,-252,452,16180,634.65,IDLE
2026-03-13T23:16:11.986389,287906,652,96,15972,556.89,IDLE
2026-03-13T23:16:12.086692,288006,-1084,288,17040,653.08,IDLE
2026-03-13T23:16:12.186632,288106,340,140,16416,653.74,IDLE
2026-03-13T23:16:12.287759,288206,-552,388,16780,603.29,IDLE
2026-03-13T23:16:12.387013,288306,228,396,16256,590.30,IDLE
2026-03-13T23:16:12.502289,288406,-668,316,16868,595.97,IDLE
2026-03-13T23:16:12.586468,288506,-112,420,16408,573.37,IDLE
2026-03-13T23:16:12.686815,288606,-200,196,16600,504.11,IDLE
2026-03-13T23:16:12.788296,288706,-412,576,16388,449.20,IDLE
2026-03-13T23:16:12.887262,288806,-108,372,16760,433.36,IDLE
2026-03-13T23:16:12.986559,288906,-428,124,16760,355.61,IDLE
2026-03-13T23:16:13.086870,289006,292,412,16192,393.49,IDLE
2026-03-13T23:16:13.186825,289106,44,152,16364,352.34,IDLE
2026-03-13T23:16:13.286986,289206,-512,264,16872,381.99,IDLE
2026-03-13T23:16:13.386492,289306,-868,332,17052,348.42,IDLE
2026-03-13T23:16:13.486921,289406,-324,364,16488,390.48,IDLE
2026-03-13T23:16:13.586685,289506,-228,148,16276,359.24,IDLE
2026-03-13T23:16:13.686481,289606,-880,480,17384,498.81,IDLE
2026-03-13T23:16:13.786535,289706,-340,276,16680,539.91,IDLE
2026-03-13T23:16:13.886264,289806,60,392,16260,518.49,IDLE
2026-03-13T23:16:13.987023,289906,-452,280,16776,518.69,IDLE
2026-03-13T23:16:14.086573,290006,12,-12,16820,431.73,IDLE
2026-03-13T23:16:14.186177,290106,-40,272,16320,443.60,IDLE
2026-03-13T23:16:14.286656,290206,-468,416,16856,461.91,IDLE
2026-03-13T23:16:14.386909,290306,-104,236,16636,420.10,IDLE
2026-03-13T23:16:14.486309,290406,-536,356,16792,374.42,IDLE
2026-03-13T23:16:14.586242,290506,-720,232,16928,332.33,IDLE
2026-03-13T23:16:14.686256,290606,-696,192,17076,298.85,IDLE
2026-03-13T23:16:14.786512,290706,-268,280,16468,356.42,IDLE
